"pubDate","timestamp","title","description","link","rss-url","country","category","keyphrases","key_words"
"
        Sun, 18 Sep 2022 21:42:36 +0530
    ","1663517556.0","Eight new BJP MLAs from Goa to meet PM Modi on September 18","Six of them will leave on Sunday night; Michael Lobo and Digambar Kamat will follow later, said sources","https://www.thehindu.com/news/national/other-states/eight-new-bjp-mlas-from-goa-to-meet-pm-modi-on-september-18/article65906598.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:40:59 +0530
    ","1663517459.0","Andhra Pradesh: Police trying to obstruct Amaravati farmers’ padayatra, alleges JAC leader","‘The ruling party is trying to demoralise us’","https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-police-trying-to-obstruct-amaravati-farmers-padayatra-alleges-jac-leader/article65906822.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:40:59 +0530
    ","1663517459.0","Andhra Pradesh: Police trying to obstruct Amaravati farmers’ padayatra, alleges JAC leader","‘The ruling party is trying to demoralise us’","https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-police-trying-to-obstruct-amaravati-farmers-padayatra-alleges-jac-leader/article65906822.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:40:15 +0530
    ","1663517415.0","Huge progress in Sangh functioning in Kerala: Mohan Bhagwath","","https://www.thehindu.com/news/national/kerala/huge-progress-in-sangh-functioning-in-kerala-mohan-bhagwath/article65906988.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:40:15 +0530
    ","1663517415.0","Huge progress in Sangh functioning in Kerala: Mohan Bhagwath","","https://www.thehindu.com/news/national/kerala/huge-progress-in-sangh-functioning-in-kerala-mohan-bhagwath/article65906988.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:39:43 +0530
    ","1663517383.0","HDK seeks Sudhakar’s resignation over VIMS episode","","https://www.thehindu.com/news/national/karnataka/hdk-seeks-sudhakars-resignation-over-vims-episode/article65906817.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:39:43 +0530
    ","1663517383.0","HDK seeks Sudhakar’s resignation over VIMS episode","","https://www.thehindu.com/news/national/karnataka/hdk-seeks-sudhakars-resignation-over-vims-episode/article65906817.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:36:53 +0530
    ","1663517213.0","Singapore Minister calls on Stalin","","https://www.thehindu.com/news/national/tamil-nadu/singapore-minister-calls-on-stalin/article65905911.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:36:53 +0530
    ","1663517213.0","Singapore Minister calls on Stalin","","https://www.thehindu.com/news/national/tamil-nadu/singapore-minister-calls-on-stalin/article65905911.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:33:37 +0530
    ","1663517017.0","Rain likely in many places of north Andhra during the next four days","Some places in Rayalaseema may witness light to moderate rainfall","https://www.thehindu.com/news/national/andhra-pradesh/rain-likely-in-many-places-of-north-andhra-during-the-next-four-days/article65906644.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:33:37 +0530
    ","1663517017.0","Rain likely in many places of north Andhra during the next four days","Some places in Rayalaseema may witness light to moderate rainfall","https://www.thehindu.com/news/national/andhra-pradesh/rain-likely-in-many-places-of-north-andhra-during-the-next-four-days/article65906644.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:31:47 +0530
    ","1663516907.0","Andhra Pradesh: CPI(M) wants discussion on Polavaram project in Assembly","‘YSRCP govt. must bring pressure on the Centre for release of funds’","https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-cpim-wants-discussion-on-polavaram-project-in-assembly/article65906876.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:31:47 +0530
    ","1663516907.0","Andhra Pradesh: CPI(M) wants discussion on Polavaram project in Assembly","‘YSRCP govt. must bring pressure on the Centre for release of funds’","https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-cpim-wants-discussion-on-polavaram-project-in-assembly/article65906876.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:30:35 +0530
    ","1663516835.0","Pulavar posts to be revived in temples","","https://www.thehindu.com/news/cities/chennai/pulavar-post-to-be-revived-in-temples/article65906686.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:30:35 +0530
    ","1663516835.0","Pulavar posts to be revived in temples","","https://www.thehindu.com/news/cities/chennai/pulavar-post-to-be-revived-in-temples/article65906686.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:26:00 +0530
    ","1663516560.0","PFI activities in Andhra Pradesh come under police scanner","The outfit had allegedly recruited youth and conducted training for them at several places in State, say officials","https://www.thehindu.com/news/national/andhra-pradesh/pfi-activities-in-andhra-pradesh-come-under-police-scanner/article65906836.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:26:00 +0530
    ","1663516560.0","PFI activities in Andhra Pradesh come under police scanner","The outfit had allegedly recruited youth and conducted training for them at several places in State, say officials","https://www.thehindu.com/news/national/andhra-pradesh/pfi-activities-in-andhra-pradesh-come-under-police-scanner/article65906836.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:22:44 +0530
    ","1663516364.0","Six persons held, 10 rifles seized in Kakinada district","They were allegedly using the weapons to hunt birds","https://www.thehindu.com/news/national/andhra-pradesh/six-persons-held-10-rifles-seized-in-kakinada-district/article65906778.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:22:44 +0530
    ","1663516364.0","Six persons held, 10 rifles seized in Kakinada district","They were allegedly using the weapons to hunt birds","https://www.thehindu.com/news/national/andhra-pradesh/six-persons-held-10-rifles-seized-in-kakinada-district/article65906778.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:21:05 +0530
    ","1663516265.0","Talks fail to enthuse Kerala’s expectation","Karnataka turns down key infra projects raising environmental concerns","https://www.thehindu.com/news/national/kerala/talks-fail-to-enthuse-keralas-expectation/article65907195.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:21:05 +0530
    ","1663516265.0","Talks fail to enthuse Kerala’s expectation","Karnataka turns down key infra projects raising environmental concerns","https://www.thehindu.com/news/national/kerala/talks-fail-to-enthuse-keralas-expectation/article65907195.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:18:31 +0530
    ","1663516111.0","Distribution of textbooks with Malayalam alphabet begins in Kerala","","https://www.thehindu.com/news/national/kerala/distribution-of-textbooks-with-malayalam-alphabet-begins-in-kerala/article65907162.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:18:31 +0530
    ","1663516111.0","Distribution of textbooks with Malayalam alphabet begins in Kerala","","https://www.thehindu.com/news/national/kerala/distribution-of-textbooks-with-malayalam-alphabet-begins-in-kerala/article65907162.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:17:54 +0530
    ","1663516074.0","5,300 litres of ID liquor destroyed in Eluru district","","https://www.thehindu.com/news/national/andhra-pradesh/5300-litres-of-id-liquor-destroyed-in-eluru-district/article65906697.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:17:54 +0530
    ","1663516074.0","5,300 litres of ID liquor destroyed in Eluru district","","https://www.thehindu.com/news/national/andhra-pradesh/5300-litres-of-id-liquor-destroyed-in-eluru-district/article65906697.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:17:46 +0530
    ","1663516066.0","Books on Manipur will need govt.’s clearance","A 15-member committee was constituted to scan material on history, culture, tradition and geography before approving publication","https://www.thehindu.com/news/national/other-states/books-on-manipur-will-need-govts-clearance/article65907107.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:17:46 +0530
    ","1663516066.0","Books on Manipur will need govt.’s clearance","A 15-member committee was constituted to scan material on history, culture, tradition and geography before approving publication","https://www.thehindu.com/news/national/other-states/books-on-manipur-will-need-govts-clearance/article65907107.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:14:44 +0530
    ","1663515884.0","Andhra Pradesh: Kurnool police recover 564 lost mobile phones","People can lodge complaints about stolen cellphones online, says SP","https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-kurnool-police-recover-564-lost-mobile-phones/article65906739.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:14:44 +0530
    ","1663515884.0","Andhra Pradesh: Kurnool police recover 564 lost mobile phones","People can lodge complaints about stolen cellphones online, says SP","https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-kurnool-police-recover-564-lost-mobile-phones/article65906739.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 21:04:44 +0530
    ","1663515284.0","Karnataka Shilpakala Academy to train young sculptors","","https://www.thehindu.com/news/national/karnataka/karnataka-shilpakala-academy-to-train-young-sculptors/article65907102.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 21:04:44 +0530
    ","1663515284.0","Karnataka Shilpakala Academy to train young sculptors","","https://www.thehindu.com/news/national/karnataka/karnataka-shilpakala-academy-to-train-young-sculptors/article65907102.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 20:59:42 +0530
    ","1663514982.0","Karnataka govt. will give diesel subsidy to farmers using tractors: Minister","Agriculture should become an industry, farmers entrepreneurs, says B.C. Patil","https://www.thehindu.com/news/national/karnataka/karnataka-govt-will-give-diesel-subsidy-to-farmers-using-tractors-minister/article65906661.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 20:59:42 +0530
    ","1663514982.0","Karnataka govt. will give diesel subsidy to farmers using tractors: Minister","Agriculture should become an industry, farmers entrepreneurs, says B.C. Patil","https://www.thehindu.com/news/national/karnataka/karnataka-govt-will-give-diesel-subsidy-to-farmers-using-tractors-minister/article65906661.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
"
        Sun, 18 Sep 2022 20:55:34 +0530
    ","1663514734.0","Bekal Beach Festival from December 24","","https://www.thehindu.com/news/national/kerala/bekal-beach-festival-from-december-24/article65906855.ece","http://www.thehindu.com/news/national/?service=rss","IN","general","[]","set()"
"
        Sun, 18 Sep 2022 20:55:34 +0530
    ","1663514734.0","Bekal Beach Festival from December 24","","https://www.thehindu.com/news/national/kerala/bekal-beach-festival-from-december-24/article65906855.ece","http://www.thehindu.com/news/national/?service=rss","IN","politics","[]","set()"
